Symbol,ShortName,violation_year,rule_score_sum,n_rules_triggered,rule_ids,industry,ann_fin_flag
601918,国投新集,2012,20,1,R4,煤炭开采,
601918,新集能源,2022,20,1,R4,煤炭开采,
600141,兴发集团,2022,20,1,R4,农药化肥,
601966,玲珑轮胎,2017,20,1,R4,汽车配件,0.0
600461,洪城环境,2021,20,1,R4,水务,
300104,乐视网,2015,20,1,R4,未分类,1.0
300100,双林股份,2021,20,1,R4,汽车配件,
300511,雪榕生物,2020,20,1,R4,种植业,1.0
600567,山鹰国际,2022,20,1,R4,造纸,
603007,ST 花王,2016,20,1,R4,建筑工程,
600570,恒生电子,2022,20,1,R4,软件服务,
300182,捷成股份,2022,20,1,R4,影视音像,
600567,山鹰国际,2021,20,1,R4,造纸,1.0
600561,江西长运,2014,20,1,R4,公共交通,
300180,华峰超纤,2020,20,1,R4,化纤,1.0
600160,巨化股份,2010,20,1,R4,化工原料,
300176,派生科技,2023,20,1,R4,汽车配件,
300176,派生科技,2021,20,1,R4,汽车配件,1.0
600165,新日恒力,2010,20,1,R4,化工原料,
600166,福田汽车,2017,20,1,R4,汽车整车,
300511,雪榕生物,2018,20,1,R4,种植业,
600256,广汇能源,2023,20,1,R4,石油开采,1.0
600572,康恩贝,2007,20,1,R4,中成药,
603903,中持股份,2020,20,1,R4,环境保护,
600540,新赛股份,2020,20,1,R4,种植业,1.0
600423,柳化股份,2009,20,1,R4,农药化肥,1.0
600781,辅仁药业,2013,20,1,R4,未分类,1.0
601500,通用股份,2024,20,1,R4,汽车配件,
600774,汉商集团,2017,20,1,R4,化学制药,
600774,汉商集团,2014,20,1,R4,化学制药,1.0
600131,国网信通,2018,20,1,R4,通信设备,
600132,重庆啤酒,2009,20,1,R4,啤酒,
600132,重庆啤酒,2011,20,1,R4,啤酒,
600590,泰豪科技,2015,20,1,R4,通信设备,
600470,六国化工,2025,20,1,R4,农药化肥,
601636,旗滨集团,2015,20,1,R4,玻璃,
600470,*ST 六化,2018,20,1,R4,农药化肥,1.0
600438,通威股份,2007,20,1,R4,电气设备,0.0
600438,通威股份,2020,20,1,R4,电气设备,
600587,新华医疗,2017,20,1,R4,医疗保健,
600586,金晶科技,2021,20,1,R4,玻璃,0.0
600584,长电科技,2007,20,1,R4,半导体,
603101,汇嘉时代,2018,20,1,R4,百货,1.0
600768,宁波富邦,2008,20,1,R4,铝,
600756,浪潮软件,2015,20,1,R4,软件服务,
600179,*ST 安通,2017,20,1,R4,水运,1.0
600141,兴发集团,2015,20,1,R4,农药化肥,
600300,维维股份,2017,20,1,R4,软饮料,1.0
603225,新凤鸣,2021,20,1,R4,化纤,
600781,辅仁药业,2015,20,1,R4,未分类,1.0
600710,*ST 常林,2006,20,1,R4,商贸代理,1.0
600389,江山股份,2018,20,1,R4,农药化肥,
600729,重庆百货,2022,20,1,R4,百货,
300391,长药控股,2022,20,1,R4,未分类,
603363,傲农生物,2019,20,1,R4,饲料,
600804,*ST 鹏博,2012,20,1,R4,未分类,1.0
600318,新力金融,2015,20,1,R4,多元金融,1.0
600310,桂东电力,2012,20,1,R4,水力发电,
600221,海航控股,2018,20,1,R4,空运,1.0
600802,福建水泥,2014,20,1,R4,水泥,0.0
600873,梅花生物,2013,20,1,R4,食品,
300147,香雪制药,2020,20,1,R4,中成药,
600366,宁波韵升,2006,20,1,R4,矿物制品,
600714,金瑞矿业,2011,20,1,R4,化工原料,
300344,立方数科,2020,20,1,R4,未分类,1.0
300110,华仁药业,2016,20,1,R4,化学制药,
600821,津劝业,2015,20,1,R4,新型电力,
600821,津劝业,2010,20,1,R4,新型电力,
600711,盛屯矿业,2013,20,1,R4,小金属,1.0
300749,顶固集创,2017,20,1,R4,家居用品,1.0
600881,亚泰集团,2009,20,1,R4,综合类,1.0
600831,广电网络,2021,20,1,R4,影视音像,
600497,驰宏锌锗,2015,20,1,R4,铅锌,
600729,重庆百货,2024,20,1,R4,百货,
300733,西菱动力,2022,20,1,R4,汽车配件,1.0
300111,向日葵,2012,20,1,R4,化学制药,
600525,长园集团,2023,20,1,R4,电气设备,
300134,大富科技,2016,20,1,R4,通信设备,
600497,驰宏锌锗,2019,20,1,R4,铅锌,
300363,博腾股份,2018,20,1,R4,化学制药,
300363,博腾股份,2015,20,1,R4,化学制药,
603386,广东骏亚,2021,20,1,R4,元器件,
600387,海越能源,2019,20,1,R4,未分类,1.0
600699,均胜电子,2013,20,1,R4,汽车配件,0.0
600696,岩石股份,2024,20,1,R4,未分类,
600758,红阳能源,2018,20,1,R4,煤炭开采,1.0
605499,东鹏饮料,2025,20,1,R4,软饮料,
603386,广东骏亚,2019,20,1,R4,元器件,
300147,香雪制药,2010,20,1,R4,中成药,1.0
600231,凌钢股份,2019,20,1,R4,普钢,
603326,我乐家居,2023,20,1,R4,家居用品,
600331,宏达股份,2017,20,1,R4,农药化肥,
600671,天目药业,2014,20,1,R4,中成药,
300626,华瑞股份,2017,20,1,R4,电气设备,0.0
600319,亚星化学,2009,20,1,R4,化工原料,1.0
600306,商业城,2006,20,1,R4,未分类,
600812,华北制药,2020,20,1,R4,化学制药,0.0
301057,汇隆新材,2018,20,1,R4,化纤,
600321,国栋建设,2009,20,1,R4,未分类,
600395,盘江股份,2022,20,1,R4,煤炭开采,
600303,曙光股份,2013,20,1,R4,汽车整车,1.0
600794,保税科技,2009,20,1,R4,仓储物流,
600729,重庆百货,2010,20,1,R4,百货,0.0
603301,振德医疗,2018,20,1,R4,医疗保健,
300109,新开源,2019,20,1,R4,化工原料,
600785,新华百货,2016,20,1,R4,百货,
600532,*ST 华科,2008,20,1,R4,未分类,1.0
600785,新华百货,2015,20,1,R4,百货,
300118,东方日升,2021,20,1,R4,电气设备,
300526,中潜股份,2020,20,1,R4,未分类,1.0
600818,中路股份,2016,20,1,R4,文教休闲,0.0
600844,丹化科技,2018,20,1,R4,化工原料,
600719,大连热电,2014,20,1,R4,供气供热,
600678,四川金顶,2023,20,1,R4,水泥,
600802,福建水泥,2012,20,1,R4,水泥,
600682,南京新百,2018,20,1,R4,生物制药,1.0
600682,南京新百,2013,20,1,R4,生物制药,
300637,扬帆新材,2020,20,1,R4,化工原料,
600818,中路股份,2021,20,1,R4,文教休闲,1.0
600804,鹏博士,2017,20,1,R4,未分类,
600308,华泰股份,2016,20,1,R4,造纸,
300110,华仁药业,2015,20,1,R4,化学制药,
600308,华泰股份,2014,20,1,R4,造纸,1.0
600805,悦达投资,2007,20,1,R4,综合类,0.0
600678,*ST 金顶,2006,20,1,R4,水泥,
300967,晓鸣股份,2023,20,1,R4,农业综合,
600839,四川长虹,2021,15,1,R3,家用电器,
600153,建发股份,2022,15,1,R3,仓储物流,
601777,力帆股份,2010,15,1,R3,摩托车,
300001,特锐德,2017,15,1,R3,电气设备,1.0
603843,正平股份,2021,15,1,R3,建筑工程,1.0
600512,腾达建设,2015,15,1,R3,建筑工程,
600388,龙净环保,2019,15,1,R3,环境保护,
600556,ST 慧球,2014,15,1,R3,互联网,0.0
600388,ST 龙净,2021,15,1,R3,环境保护,1.0
600248,延长化建,2009,15,1,R3,建筑工程,
603093,南华期货,2022,15,1,R3,多元金融,
300117,嘉寓股份,2007,15,1,R3,未分类,1.0
300117,嘉寓股份,2021,15,1,R3,未分类,
600836,界龙实业,2015,15,1,R3,未分类,
600575,皖江物流,2011,15,1,R3,火力发电,1.0
600462,*ST 九有,2020,15,1,R3,未分类,1.0
600546,山煤国际,2011,15,1,R3,煤炭开采,
300368,ST 汇金,2022,15,1,R3,IT设备,
603173,福斯达,2023,15,1,R3,机械基件,
600086,东方金钰,2013,15,1,R3,未分类,
600528,中铁二局,2015,15,1,R3,运输设备,
600491,龙元建设,2012,15,1,R3,建筑工程,
600846,同济科技,2021,15,1,R3,建筑工程,
600039,四川路桥,2019,15,1,R3,建筑工程,0.0
603611,诺力股份,2024,15,1,R3,专用机械,0.0
600068,葛洲坝,2014,15,1,R3,未分类,
600686,金龙汽车,2014,15,1,R3,汽车整车,
600335,国机汽车,2020,15,1,R3,汽车服务,
600686,金龙汽车,2013,15,1,R3,汽车整车,1.0
600751,海航科技,2017,15,1,R3,水运,0.0
300904,威力传动,2023,15,1,R3,电气设备,
688306,均普智能,2022,15,1,R3,专用机械,0.0
600051,宁波联合,2016,15,1,R3,综合类,1.0
603177,德创环保,2023,15,1,R3,环境保护,
600260,凯乐科技,2019,15,1,R3,未分类,
600039,四川路桥,2021,15,1,R3,建筑工程,
600939,重庆建工,2016,15,1,R3,建筑工程,0.0
600133,东湖高新,2022,15,1,R3,环境保护,1.0
600388,龙净环保,2023,15,1,R3,环境保护,
300001,特锐德,2018,15,1,R3,电气设备,
601668,中国建筑,2015,15,1,R3,建筑工程,
300212,易华录,2011,15,1,R3,软件服务,
600260,凯乐科技,2018,15,1,R3,未分类,0.0
600793,宜宾纸业,2023,15,1,R3,造纸,
600133,东湖高新,2020,15,1,R3,环境保护,1.0
600853,龙建股份,2016,15,1,R3,建筑工程,
600853,龙建股份,2012,15,1,R3,建筑工程,1.0
601615,明阳智能,2021,15,1,R3,电气设备,
300109,新开源,2018,10,1,R5,化工原料,
300108,吉药控股,2018,10,1,R5,未分类,1.0
300109,新开源,2020,10,1,R5,化工原料,
603636,南威软件,2016,10,1,R5,软件服务,
300108,吉药控股,2017,10,1,R5,未分类,1.0
603580,艾艾精工,2024,10,1,R5,塑料,1.0
600366,宁波韵升,2017,10,1,R5,矿物制品,
600360,华微电子,2023,10,1,R5,半导体,
600246,万通发展,2022,10,1,R5,区域地产,
300105,龙源技术,2019,10,1,R5,环境保护,
300007,汉威电子,2016,10,1,R5,电器仪表,
600467,好当家,2012,10,1,R5,渔业,
600228,*ST 返利,2024,10,1,R5,互联网,
600360,华微电子,2021,10,1,R5,半导体,1.0
600225,*ST 卓朗,2023,10,1,R5,未分类,1.0
603718,海利生物,2018,10,1,R5,农业综合,
688287,*ST 观典,2024,10,1,R5,未分类,1.0
600368,五洲交通,2022,10,1,R5,路桥,1.0
600323,南海发展,2012,10,1,R5,环境保护,1.0
300020,ST 银江,2023,10,1,R5,软件服务,
300055,万邦达,2020,10,1,R5,石油加工,1.0
300054,鼎龙股份,2020,10,1,R5,化工原料,
300053,欧比特,2019,10,1,R5,半导体,
300053,欧比特,2018,10,1,R5,半导体,
300053,欧比特,2017,10,1,R5,半导体,
300053,欧比特,2016,10,1,R5,半导体,
688089,嘉必优,2023,10,1,R5,食品,1.0
688093,世华科技,2021,10,1,R5,化工原料,
600382,ST 广珠,2019,10,1,R5,普钢,0.0
300052,中青宝,2014,10,1,R5,互联网,
688137,近岸蛋白,2023,10,1,R5,生物制药,0.0
688137,近岸蛋白,2024,10,1,R5,生物制药,
600382,ST 广珠,2021,10,1,R5,普钢,1.0
300051,三五互联,2011,10,1,R5,综合类,
600252,中恒集团,2018,10,1,R5,中成药,
300050,世纪鼎利,2021,10,1,R5,通信设备,1.0
300050,世纪鼎利,2018,10,1,R5,通信设备,
300050,世纪鼎利,2017,10,1,R5,通信设备,1.0
300023,宝德股份,2015,10,1,R5,未分类,0.0
688166,博瑞医药,2023,10,1,R5,化学制药,
688167,炬光科技,2023,10,1,R5,元器件,
300044,*ST 赛为,2019,10,1,R5,软件服务,1.0
688198,佰仁医疗,2020,10,1,R5,医疗保健,
688233,神工股份,2021,10,1,R5,半导体,
600318,新力金融,2021,10,1,R5,多元金融,
300029,天龙光电,2015,10,1,R5,建筑工程,
688262,国芯科技,2022,10,1,R5,半导体,
688265,南模生物,2022,10,1,R5,医疗保健,1.0
300024,机器人,2020,10,1,R5,专用机械,
600393,粤泰股份,2019,10,1,R5,未分类,
688020,方邦股份,2022,10,1,R5,元器件,1.0
300059,东方财富,2016,10,1,R5,证券,0.0
300062,中能电气,2016,10,1,R5,电气设备,0.0
300101,振芯科技,2025,10,1,R5,通信设备,
300101,振芯科技,2019,10,1,R5,通信设备,
300099,精准信息,2021,10,1,R5,电器仪表,
300093,金刚玻璃,2017,10,1,R5,电气设备,1.0
688555,泽达易盛,2021,10,1,R5,未分类,0.0
300093,金刚玻璃,2015,10,1,R5,电气设备,1.0
300093,金刚玻璃,2014,10,1,R5,电气设备,1.0
600439,瑞贝卡,2024,10,1,R5,服饰,1.0
603869,新智认知,2017,10,1,R5,软件服务,
603869,新智认知,2021,10,1,R5,软件服务,
688511,*ST 天微,2024,10,1,R5,元器件,1.0
300090,盛运环保,2015,10,1,R5,未分类,0.0
300089,文化长城,2018,10,1,R5,未分类,
300089,文化长城,2017,10,1,R5,未分类,1.0
300086,康芝药业,2018,10,1,R5,化学制药,
688485,九州一轨,2024,10,1,R5,运输设备,1.0
603955,大千生态,2021,10,1,R5,建筑工程,0.0
688287,*ST 观典,2022,10,1,R5,未分类,1.0
600290,华仪电气,2016,10,1,R5,未分类,
300074,华平股份,2016,10,1,R5,软件服务,
300074,华平股份,2014,10,1,R5,软件服务,1.0
300070,碧水源,2023,10,1,R5,环境保护,
688366,昊海生科,2021,10,1,R5,医疗保健,
300070,碧水源,2017,10,1,R5,环境保护,0.0
300064,*ST 金刚,2017,10,1,R5,未分类,1.0
600381,贤成矿业,2012,10,1,R5,医疗保健,0.0
605180,华生科技,2023,10,1,R5,纺织,0.0
688002,睿创微纳,2020,10,1,R5,通信设备,
688333,铂力特,2025,10,1,R5,机械基件,0.0
600503,华丽家族,2015,10,1,R5,区域地产,
300537,广信材料,2018,10,1,R5,染料涂料,
600506,香梨股份,2019,10,1,R5,石油加工,
600851,海欣股份,2022,10,1,R5,化学制药,1.0
600696,*ST 匹凸,2014,10,1,R5,未分类,
300777,中简科技,2021,10,1,R5,化纤,
300356,*ST 光一,2020,10,1,R5,未分类,
600868,梅雁吉祥,2018,10,1,R5,水力发电,
600868,梅雁吉祥,2016,10,1,R5,水力发电,
600865,百大集团,2021,10,1,R5,百货,0.0
300356,光一科技,2019,10,1,R5,未分类,
300362,天翔环境,2018,10,1,R5,未分类,1.0
300367,ST 网力,2019,10,1,R5,未分类,
300890,翔丰华,2021,10,1,R5,电气设备,
300367,东方网力,2017,10,1,R5,未分类,1.0
600703,三安光电,2009,10,1,R5,半导体,
300701,森霸传感,2024,10,1,R5,元器件,
600837,海通证券,2006,10,1,R5,未分类,
300700,岱勒新材,2021,10,1,R5,矿物制品,
300379,*ST 东通,2020,10,1,R5,未分类,1.0
300379,东方通,2019,10,1,R5,未分类,
300379,东方通,2021,10,1,R5,未分类,
300875,捷强装备,2022,10,1,R5,专用机械,
300895,铜牛信息,2021,10,1,R5,软件服务,
300680,隆盛科技,2019,10,1,R5,汽车配件,
301290,东星医疗,2023,10,1,R5,医疗保健,
600009,上海机场,2016,10,1,R5,机场,
300300,汉鼎宇佑,2019,10,1,R5,软件服务,1.0
600984,建设机械,2018,10,1,R5,工程机械,0.0
300300,海峡创新,2018,10,1,R5,软件服务,
301306,西测测试,2023,10,1,R5,航空,
300304,云意电气,2017,10,1,R5,汽车配件,
300306,远方信息,2018,10,1,R5,电器仪表,1.0
300308,中际旭创,2017,10,1,R5,通信设备,
600666,ST 瑞德,2023,10,1,R5,元器件,
300900,广联航空,2024,10,1,R5,航空,
300317,珈伟新能,2021,10,1,R5,电气设备,
300317,珈伟新能,2023,10,1,R5,电气设备,
301047,义翘神州,2022,10,1,R5,生物制药,
300985,致远新能,2022,10,1,R5,汽车配件,0.0
300326,凯利泰,2015,10,1,R5,医疗保健,
300929,华骐环保,2024,10,1,R5,环境保护,
300902,国安达,2022,10,1,R5,专用机械,
600880,博瑞传播,2017,10,1,R5,广告包装,
300695,兆丰股份,2021,10,1,R5,汽车配件,
600823,世茂股份,2015,10,1,R5,未分类,
300125,聆达股份,2020,10,1,R5,电气设备,
300495,*ST 美尚,2019,10,1,R5,未分类,
300474,景嘉微,2019,10,1,R5,元器件,
600777,新潮能源,2016,10,1,R5,石油开采,1.0
600777,*ST 新潮,2025,10,1,R5,石油开采,
300480,光力科技,2018,10,1,R5,专用机械,
300559,佳发教育,2022,10,1,R5,软件服务,
300555,路通视信,2021,10,1,R5,通信设备,1.0
600767,退市运盛,2021,10,1,R5,未分类,1.0
600767,*ST 运盛,2022,10,1,R5,未分类,0.0
600767,*ST 运盛,2015,10,1,R5,未分类,
600777,新潮能源,2022,10,1,R5,石油开采,
300553,集智股份,2025,10,1,R5,电器仪表,
300510,金冠股份,2021,10,1,R5,电气设备,
600749,西藏旅游,2021,10,1,R5,旅游景点,1.0
300518,新迅达,2021,10,1,R5,互联网,
600764,中国海防,2017,10,1,R5,船舶,
300518,盛讯达,2017,10,1,R5,互联网,
300521,爱司凯,2019,10,1,R5,专用机械,1.0
300533,冰川网络,2018,10,1,R5,互联网,1.0
300568,星源材质,2018,10,1,R5,化工原料,
300568,星源材质,2020,10,1,R5,化工原料,
300399,京天利,2015,10,1,R5,互联网,
300427,红相股份,2020,10,1,R5,电气设备,1.0
300401,花园生物,2016,10,1,R5,化学制药,
300664,鹏鹞环保,2018,10,1,R5,环境保护,
300630,普利制药,2024,10,1,R5,未分类,0.0
300418,昆仑万维,2023,10,1,R5,互联网,
300419,浩丰科技,2018,10,1,R5,软件服务,1.0
300420,五洋科技,2016,10,1,R5,机械基件,
300617,安靠智电,2023,10,1,R5,电气设备,
300425,环能科技,2017,10,1,R5,环境保护,
300437,清水源,2018,10,1,R5,化工原料,
300467,迅游科技,2017,10,1,R5,互联网,
300446,乐凯新材,2022,10,1,R5,汽车配件,0.0
600730,中国高科,2013,10,1,R5,文教休闲,1.0
600730,中国高科,2017,10,1,R5,文教休闲,
300457,赢合科技,2020,10,1,R5,专用机械,
300457,赢合科技,2021,10,1,R5,专用机械,1.0
300459,汤姆猫,2019,10,1,R5,互联网,
600730,中国高科,2019,10,1,R5,文教休闲,1.0
300459,金科文化,2018,10,1,R5,互联网,1.0
300297,蓝盾退,2017,10,1,R5,未分类,1.0
300297,*ST 蓝盾,2019,10,1,R5,未分类,1.0
300297,*ST 蓝盾,2018,10,1,R5,未分类,
600175,美都能源,2015,10,1,R5,未分类,1.0
603166,福达股份,2016,10,1,R5,汽车配件,
600189,泉阳泉,2019,10,1,R5,软饮料,1.0
600187,国中水务,2020,10,1,R5,水务,
600187,国中水务,2017,10,1,R5,水务,1.0
603139,康惠制药,2022,10,1,R5,中成药,0.0
300164,通源石油,2013,10,1,R5,石油开采,
300166,东方国信,2021,10,1,R5,软件服务,1.0
600543,莫高股份,2016,10,1,R5,红黄酒,
603058,永吉股份,2022,10,1,R5,广告包装,
603258,电魂网络,2019,10,1,R5,互联网,
600167,联美控股,2020,10,1,R5,供气供热,0.0
300182,捷成股份,2018,10,1,R5,影视音像,1.0
300183,东软载波,2018,10,1,R5,通信设备,
603005,晶方科技,2016,10,1,R5,半导体,0.0
600145,*ST 新亿,2020,10,1,R5,未分类,
600568,中珠医疗,2016,10,1,R5,医疗保健,
300189,神农科技,2014,10,1,R5,种植业,1.0
600568,中珠医疗,2017,10,1,R5,医疗保健,
300159,ST 新研,2016,10,1,R5,农用机械,1.0
300157,恒泰艾普,2019,10,1,R5,专用机械,
300291,华录百纳,2021,10,1,R5,影视音像,
300143,星河生物,2016,10,1,R5,医疗保健,
600515,ST 基础,2018,10,1,R5,机场,1.0
603528,多伦科技,2023,10,1,R5,软件服务,
600201,金宇集团,2013,10,1,R5,农业综合,1.0
603458,勘设股份,2023,10,1,R5,建筑工程,1.0
600517,国网英大,2024,10,1,R5,多元金融,
300133,华策影视,2024,10,1,R5,影视音像,
300136,信维通信,2012,10,1,R5,元器件,
600520,文一科技,2017,10,1,R5,半导体,
300143,盈康生命,2018,10,1,R5,医疗保健,
600190,ST 锦港,2017,10,1,R5,未分类,0.0
300147,香雪制药,2019,10,1,R5,中成药,1.0
300148,天舟文化,2016,10,1,R5,出版业,
300149,量子生物,2019,10,1,R5,生物制药,
600530,交大昂立,2022,10,1,R5,医疗保健,
600196,复星医药,2013,10,1,R5,化学制药,
300155,安居宝,2012,10,1,R5,IT设备,
603315,福鞍股份,2018,10,1,R5,环境保护,0.0
300156,神雾环保,2015,10,1,R5,未分类,
300189,神农科技,2019,10,1,R5,种植业,
300190,维尔利,2018,10,1,R5,环境保护,
300194,福安药业,2016,10,1,R5,化学制药,
300272,开能健康,2018,10,1,R5,家用电器,
300236,上海新阳,2022,10,1,R5,半导体,
300236,上海新阳,2024,10,1,R5,半导体,
600614,退市鹏起,2017,10,1,R5,未分类,0.0
300247,融捷健康,2017,10,1,R5,医疗保健,1.0
600628,新世界,2020,10,1,R5,百货,
601108,财通证券,2019,10,1,R5,证券,
600638,新黄浦,2013,10,1,R5,区域地产,
600638,新黄浦,2015,10,1,R5,区域地产,
300273,*ST 和佳,2020,10,1,R5,未分类,1.0
300195,长荣股份,2022,10,1,R5,轻工机械,
601020,华钰矿业,2017,10,1,R5,铅锌,1.0
300273,和佳退,2021,10,1,R5,未分类,1.0
300275,梅安森,2018,10,1,R5,工程机械,
600641,万业企业,2015,10,1,R5,半导体,
600641,万业企业,2018,10,1,R5,半导体,
600037,歌华有线,2017,10,1,R5,影视音像,
600645,中源协和,2020,10,1,R5,医疗保健,
300288,朗玛信息,2017,10,1,R5,软件服务,1.0
600080,金花股份,2023,10,1,R5,中成药,
600606,金丰投资,2014,10,1,R5,全国地产,
600604,市北高新,2013,10,1,R5,园区开发,
300223,北京君正,2019,10,1,R5,半导体,
600576,祥源文化,2016,10,1,R5,旅游景点,
600576,祥源文旅,2022,10,1,R5,旅游景点,0.0
300199,翰宇药业,2017,10,1,R5,化学制药,1.0
600139,西部资源,2013,10,1,R5,未分类,
300199,翰宇药业,2022,10,1,R5,化学制药,
600139,西部资源,2012,10,1,R5,未分类,
600136,当代明诚,2019,10,1,R5,房产服务,1.0
601619,嘉泽新能,2022,10,1,R5,新型电力,
300202,聚龙退,2021,10,1,R5,未分类,
601579,会稽山,2019,10,1,R5,红黄酒,
300204,舒泰神,2019,10,1,R5,生物制药,
300208,恒顺众昇,2014,10,1,R5,未分类,1.0
600109,国金证券,2015,10,1,R5,证券,
600107,美尔雅,2021,10,1,R5,服饰,
600599,熊猫金控,2018,10,1,R5,未分类,
600603,广汇物流,2018,10,1,R5,区域地产,0.0
600603,广汇物流,2020,10,1,R5,区域地产,1.0
600139,西部资源,2015,10,1,R5,未分类,
